© Logic Energy Ltd. LeWL v5.4.1sd
Date,Time,Direction,Temp.ºC,Wind1avg m/s,Wind1max m/s,Wind1std m/s,Wind2avg m/s,Wind2max m/s,Wind2std m/s
01-11-13,00:00:36,67.5,2.25,5.43,6.24,0.42,0.00,0.00,0.00
01-11-13,00:01:36,67.5,2.25,4.78,7.24,1.30,0.00,0.00,0.00
01-11-13,00:02:36,67.5,2.25,3.86,5.83,1.10,0.00,0.00,0.00
01-11-13,00:03:36,67.5,2.25,4.11,5.63,0.88,0.00,0.00,0.00
01-11-13,00:04:36,67.5,2.50,5.06,7.65,1.27,0.00,0.00,0.00
01-11-13,00:05:36,67.5,2.50,4.69,6.84,1.25,0.00,0.00,0.00
01-11-13,00:06:36,67.5,2.50,5.16,7.44,1.18,0.00,0.00,0.00
01-11-13,00:07:36,67.5,2.50,4.29,6.24,1.19,0.00,0.00,0.00
01-11-13,00:08:36,67.5,2.50,4.59,6.24,0.99,0.00,0.00,0.00
01-11-13,00:09:36,67.5,2.50,6.59,8.05,0.85,0.00,0.00,0.00
01-11-13,00:10:36,67.5,2.50,4.23,8.05,1.93,0.00,0.00,0.00
01-11-13,00:11:36,67.5,2.50,3.50,4.63,0.93,0.00,0.00,0.00
01-11-13,00:12:36,67.5,2.75,3.94,5.23,1.22,0.00,0.00,0.00
01-11-13,00:13:36,67.5,2.75,3.66,6.84,1.62,0.00,0.00,0.00
01-11-13,00:14:36,67.5,2.75,4.48,6.64,1.47,0.00,0.00,0.00
01-11-13,00:15:36,67.5,2.75,4.66,6.04,1.10,0.00,0.00,0.00
01-11-13,00:16:36,67.5,2.75,4.23,6.04,1.06,0.00,0.00,0.00
01-11-13,00:17:36,67.5,2.75,5.08,7.04,1.21,0.00,0.00,0.00
01-11-13,00:18:36,67.5,2.75,6.86,8.45,0.96,0.00,0.00,0.00
01-11-13,00:19:36,67.5,2.75,3.99,4.83,0.73,0.00,0.00,0.00
01-11-13,00:20:36,67.5,2.75,4.04,6.24,1.17,0.00,0.00,0.00
01-11-13,00:21:36,67.5,3.00,4.43,5.63,0.66,0.00,0.00,0.00
01-11-13,00:22:36,67.5,2.75,4.53,5.83,0.78,0.00,0.00,0.00
01-11-13,00:23:36,67.5,2.75,3.55,5.03,0.71,0.00,0.00,0.00
01-11-13,00:24:36,67.5,3.00,4.43,6.24,1.61,0.00,0.00,0.00
01-11-13,00:25:36,67.5,3.00,3.74,5.43,0.87,0.00,0.00,0.00
01-11-13,00:26:36,67.5,3.00,3.57,4.83,0.95,0.00,0.00,0.00
01-11-13,00:27:36,67.5,3.00,3.86,4.83,0.55,0.00,0.00,0.00
01-11-13,00:28:36,67.5,3.00,5.53,6.44,0.87,0.00,0.00,0.00
01-11-13,00:29:36,67.5,3.00,5.11,6.64,1.10,0.00,0.00,0.00
01-11-13,00:30:36,67.5,3.00,4.71,6.84,1.00,0.00,0.00,0.00
01-11-13,00:31:36,67.5,3.00,5.15,6.84,0.88,0.00,0.00,0.00
01-11-13,00:32:36,67.5,3.00,4.53,7.44,1.39,0.00,0.00,0.00
01-11-13,00:33:36,67.5,3.00,3.12,5.03,1.04,0.00,0.00,0.00
01-11-13,00:34:36,67.5,3.00,5.23,7.04,1.01,0.00,0.00,0.00
01-11-13,00:35:36,67.5,3.00,4.44,6.04,1.37,0.00,0.00,0.00
01-11-13,00:36:36,67.5,3.00,3.81,5.23,0.84,0.00,0.00,0.00
01-11-13,00:37:36,67.5,3.00,5.26,7.24,1.28,0.00,0.00,0.00
01-11-13,00:38:36,67.5,3.00,4.19,6.64,1.09,0.00,0.00,0.00
01-11-13,00:39:36,67.5,3.00,3.92,5.43,1.14,0.00,0.00,0.00
01-11-13,00:40:36,67.5,3.00,4.28,6.64,1.44,0.00,0.00,0.00
01-11-13,00:41:36,67.5,3.00,4.24,6.24,1.13,0.00,0.00,0.00
01-11-13,00:42:36,67.5,3.00,4.54,7.24,1.15,0.00,0.00,0.00
01-11-13,00:43:36,67.5,3.00,4.68,6.44,0.87,0.00,0.00,0.00
01-11-13,00:44:36,67.5,3.00,6.14,8.65,1.90,0.00,0.00,0.00
01-11-13,00:45:36,67.5,3.00,4.56,6.04,1.02,0.00,0.00,0.00
01-11-13,00:46:36,67.5,3.00,4.24,5.83,1.08,0.00,0.00,0.00
01-11-13,00:47:36,67.5,3.00,3.45,5.63,1.07,0.00,0.00,0.00
01-11-13,00:48:36,67.5,3.00,3.32,5.43,1.05,0.00,0.00,0.00
01-11-13,00:49:36,67.5,3.00,4.90,7.04,1.29,0.00,0.00,0.00
01-11-13,00:50:36,67.5,3.00,4.44,6.44,0.90,0.00,0.00,0.00
01-11-13,00:51:36,67.5,3.00,4.11,5.83,0.96,0.00,0.00,0.00
01-11-13,00:52:36,67.5,3.00,3.92,6.64,1.50,0.00,0.00,0.00
01-11-13,00:53:36,67.5,3.00,4.66,6.24,0.84,0.00,0.00,0.00
01-11-13,00:54:36,67.5,3.00,4.69,6.04,1.10,0.00,0.00,0.00
01-11-13,00:55:36,67.5,3.00,3.81,5.03,0.73,0.00,0.00,0.00
01-11-13,00:56:36,67.5,3.00,4.51,5.63,0.63,0.00,0.00,0.00
01-11-13,00:57:36,67.5,3.00,3.66,4.83,0.61,0.00,0.00,0.00
01-11-13,00:58:36,67.5,3.00,3.82,4.83,0.71,0.00,0.00,0.00
01-11-13,00:59:36,67.5,3.00,4.26,5.03,0.62,0.00,0.00,0.00
01-11-13,01:00:36,67.5,3.00,4.23,4.83,0.36,0.00,0.00,0.00
01-11-13,01:01:36,67.5,3.00,4.23,5.83,0.91,0.00,0.00,0.00
01-11-13,01:02:36,67.5,3.00,3.89,5.03,0.68,0.00,0.00,0.00
01-11-13,01:03:36,67.5,3.00,3.52,5.43,0.92,0.00,0.00,0.00
01-11-13,01:04:36,67.5,3.00,3.86,5.03,0.90,0.00,0.00,0.00
01-11-13,01:05:36,67.5,3.00,3.03,4.23,0.72,0.00,0.00,0.00
01-11-13,01:06:36,67.5,3.00,2.80,3.42,0.46,0.00,0.00,0.00
01-11-13,01:07:36,67.5,3.00,2.93,3.62,0.40,0.00,0.00,0.00
01-11-13,01:08:36,67.5,3.00,2.88,3.62,0.36,0.00,0.00,0.00
01-11-13,01:09:36,67.5,3.00,2.78,3.62,0.41,0.00,0.00,0.00
01-11-13,01:10:36,67.5,3.00,2.90,3.42,0.31,0.00,0.00,0.00
01-11-13,01:11:36,67.5,3.00,2.78,3.82,0.67,0.00,0.00,0.00
01-11-13,01:12:36,67.5,3.00,2.28,2.62,0.26,0.00,0.00,0.00
01-11-13,01:13:36,67.5,3.00,2.46,3.02,0.45,0.00,0.00,0.00
01-11-13,01:14:36,67.5,3.00,2.48,2.82,0.20,0.00,0.00,0.00
01-11-13,01:15:36,67.5,3.00,2.28,2.82,0.39,0.00,0.00,0.00
01-11-13,01:16:36,67.5,3.00,2.78,3.82,0.61,0.00,0.00,0.00
01-11-13,01:17:36,67.5,3.00,1.98,2.41,0.33,0.00,0.00,0.00
01-11-13,01:18:36,67.5,3.00,2.05,2.41,0.43,0.00,0.00,0.00
01-11-13,01:19:36,67.5,3.00,1.83,2.21,0.25,0.00,0.00,0.00
01-11-13,01:20:36,67.5,3.00,2.11,2.62,0.37,0.00,0.00,0.00
01-11-13,01:21:36,67.5,3.00,2.20,2.82,0.45,0.00,0.00,0.00
01-11-13,01:22:36,67.5,3.00,1.17,2.21,0.57,0.00,0.00,0.00
01-11-13,01:23:36,67.5,3.00,1.34,2.01,0.54,0.00,0.00,0.00
01-11-13,01:24:36,67.5,3.00,1.14,2.01,0.46,0.00,0.00,0.00
01-11-13,01:25:36,67.5,3.00,1.06,1.81,0.40,0.00,0.00,0.00
01-11-13,01:26:36,67.5,3.00,0.79,1.21,0.23,0.00,0.00,0.00
01-11-13,01:27:36,67.5,3.00,1.68,2.01,0.34,0.00,0.00,0.00
01-11-13,01:28:36,67.5,3.00,1.31,2.41,0.75,0.00,0.00,0.00
01-11-13,01:29:36,67.5,3.00,1.71,2.01,0.22,0.00,0.00,0.00
01-11-13,01:30:36,67.5,3.00,1.31,1.81,0.29,0.00,0.00,0.00
01-11-13,01:31:36,67.5,3.00,0.86,1.21,0.19,0.00,0.00,0.00
01-11-13,01:32:36,67.5,3.00,0.86,1.61,0.40,0.00,0.00,0.00
01-11-13,01:33:36,67.5,2.75,0.62,1.21,0.34,0.00,0.00,0.00
01-11-13,01:34:36,67.5,2.75,0.60,1.41,0.45,0.00,0.00,0.00
01-11-13,01:35:36,67.5,2.75,0.08,0.20,0.10,0.00,0.00,0.00
01-11-13,01:36:36,67.5,2.75,0.08,0.20,0.10,0.00,0.00,0.00
01-11-13,01:37:36,67.5,2.75,0.02,0.20,0.00,0.00,0.00,0.00
01-11-13,01:38:36,67.5,2.75,0.34,0.80,0.39,0.00,0.00,0.00
01-11-13,01:39:36,67.5,2.75,0.13,0.80,0.25,0.00,0.00,0.00
01-11-13,01:40:36,67.5,2.75,0.25,0.80,0.29,0.00,0.00,0.00
01-11-13,01:41:36,67.5,2.75,0.12,0.40,0.16,0.00,0.00,0.00
01-11-13,01:42:36,67.5,2.75,0.25,0.60,0.19,0.00,0.00,0.00
01-11-13,01:43:36,67.5,2.75,0.08,0.40,0.16,0.00,0.00,0.00
01-11-13,01:44:36,67.5,2.75,0.08,0.40,0.13,0.00,0.00,0.00
01-11-13,01:45:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,01:46:36,67.5,2.75,0.15,0.60,0.24,0.00,0.00,0.00
01-11-13,01:47:36,67.5,2.50,0.80,1.21,0.32,0.00,0.00,0.00
01-11-13,01:48:36,67.5,2.50,0.74,1.21,0.26,0.00,0.00,0.00
01-11-13,01:49:36,67.5,2.50,0.86,1.61,0.45,0.00,0.00,0.00
01-11-13,01:50:36,67.5,2.50,0.89,1.01,0.13,0.00,0.00,0.00
01-11-13,01:51:36,67.5,2.50,0.64,1.21,0.34,0.00,0.00,0.00
01-11-13,01:52:36,67.5,2.50,0.52,1.01,0.40,0.00,0.00,0.00
01-11-13,01:53:36,67.5,2.50,0.44,1.01,0.37,0.00,0.00,0.00
01-11-13,01:54:36,67.5,2.50,0.86,1.41,0.38,0.00,0.00,0.00
01-11-13,01:55:36,67.5,2.50,0.84,1.81,0.55,0.00,0.00,0.00
01-11-13,01:56:36,67.5,2.50,0.92,1.61,0.45,0.00,0.00,0.00
01-11-13,01:57:36,67.5,2.50,1.11,2.21,0.47,0.00,0.00,0.00
01-11-13,01:58:36,67.5,2.50,0.91,1.41,0.32,0.00,0.00,0.00
01-11-13,01:59:36,67.5,2.50,1.51,2.82,0.63,0.00,0.00,0.00
01-11-13,02:00:36,67.5,2.25,1.21,2.41,0.67,0.00,0.00,0.00
01-11-13,02:01:36,67.5,2.50,0.92,1.61,0.35,0.00,0.00,0.00
01-11-13,02:02:36,67.5,2.50,0.87,1.61,0.47,0.00,0.00,0.00
01-11-13,02:03:36,67.5,2.50,1.53,2.41,0.70,0.00,0.00,0.00
01-11-13,02:04:36,67.5,2.50,1.37,2.21,0.52,0.00,0.00,0.00
01-11-13,02:05:36,67.5,2.50,0.92,1.81,0.41,0.00,0.00,0.00
01-11-13,02:06:36,67.5,2.50,1.34,2.62,0.60,0.00,0.00,0.00
01-11-13,02:07:36,67.5,2.50,0.97,1.81,0.57,0.00,0.00,0.00
01-11-13,02:08:36,67.5,2.25,0.94,2.21,0.57,0.00,0.00,0.00
01-11-13,02:09:36,67.5,2.50,0.40,1.01,0.30,0.00,0.00,0.00
01-11-13,02:10:36,67.5,2.50,0.75,1.61,0.39,0.00,0.00,0.00
01-11-13,02:11:36,67.5,2.25,0.57,1.41,0.53,0.00,0.00,0.00
01-11-13,02:12:36,67.5,2.50,0.89,2.21,0.56,0.00,0.00,0.00
01-11-13,02:13:36,67.5,2.50,0.64,1.41,0.44,0.00,0.00,0.00
01-11-13,02:14:36,67.5,2.50,0.23,0.60,0.25,0.00,0.00,0.00
01-11-13,02:15:36,67.5,2.25,0.54,1.41,0.39,0.00,0.00,0.00
01-11-13,02:16:36,67.5,2.25,0.99,2.01,0.78,0.00,0.00,0.00
01-11-13,02:17:36,67.5,2.25,0.42,1.01,0.41,0.00,0.00,0.00
01-11-13,02:18:36,67.5,2.25,0.17,0.80,0.27,0.00,0.00,0.00
01-11-13,02:19:36,67.5,2.25,0.07,0.40,0.13,0.00,0.00,0.00
01-11-13,02:20:36,67.5,2.25,0.18,0.60,0.25,0.00,0.00,0.00
01-11-13,02:21:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:22:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:23:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:24:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:25:36,67.5,2.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:26:36,67.5,2.25,0.08,0.40,0.13,0.00,0.00,0.00
01-11-13,02:27:36,67.5,2.25,0.39,0.80,0.26,0.00,0.00,0.00
01-11-13,02:28:36,67.5,2.00,0.84,1.21,0.24,0.00,0.00,0.00
01-11-13,02:29:36,67.5,2.00,0.39,1.01,0.29,0.00,0.00,0.00
01-11-13,02:30:36,67.5,2.00,0.45,0.80,0.24,0.00,0.00,0.00
01-11-13,02:31:36,67.5,2.00,0.69,1.41,0.37,0.00,0.00,0.00
01-11-13,02:32:36,67.5,2.00,0.91,1.21,0.20,0.00,0.00,0.00
01-11-13,02:33:36,67.5,2.00,1.16,1.21,0.09,0.00,0.00,0.00
01-11-13,02:34:36,67.5,2.00,1.04,1.41,0.21,0.00,0.00,0.00
01-11-13,02:35:36,67.5,2.00,1.09,1.41,0.16,0.00,0.00,0.00
01-11-13,02:36:36,67.5,2.00,0.82,1.01,0.10,0.00,0.00,0.00
01-11-13,02:37:36,67.5,2.00,0.57,0.80,0.19,0.00,0.00,0.00
01-11-13,02:38:36,67.5,2.00,0.13,0.40,0.16,0.00,0.00,0.00
01-11-13,02:39:36,67.5,1.75,0.02,0.20,0.00,0.00,0.00,0.00
01-11-13,02:40:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:41:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:42:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:43:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:44:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:45:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:46:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:47:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:48:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:49:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:50:36,67.5,1.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:51:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:52:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:53:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:54:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:55:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:56:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:57:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:58:36,67.5,1.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,02:59:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:00:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:01:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:02:36,67.5,1.25,0.20,0.60,0.19,0.00,0.00,0.00
01-11-13,03:03:36,67.5,1.25,0.52,1.01,0.29,0.00,0.00,0.00
01-11-13,03:04:36,67.5,1.25,0.02,0.20,0.00,0.00,0.00,0.00
01-11-13,03:05:36,67.5,1.25,0.27,0.80,0.29,0.00,0.00,0.00
01-11-13,03:06:36,67.5,1.25,0.42,0.80,0.22,0.00,0.00,0.00
01-11-13,03:07:36,67.5,1.25,0.50,0.80,0.23,0.00,0.00,0.00
01-11-13,03:08:36,67.5,1.25,0.47,1.01,0.34,0.00,0.00,0.00
01-11-13,03:09:36,67.5,1.25,0.25,0.80,0.31,0.00,0.00,0.00
01-11-13,03:10:36,67.5,1.25,0.30,1.01,0.35,0.00,0.00,0.00
01-11-13,03:11:36,67.5,1.25,0.29,0.80,0.25,0.00,0.00,0.00
01-11-13,03:12:36,67.5,1.00,0.29,0.80,0.28,0.00,0.00,0.00
01-11-13,03:13:36,67.5,1.00,0.18,0.60,0.20,0.00,0.00,0.00
01-11-13,03:14:36,67.5,1.25,0.37,1.01,0.38,0.00,0.00,0.00
01-11-13,03:15:36,67.5,1.25,0.02,0.20,0.00,0.00,0.00,0.00
01-11-13,03:16:36,67.5,1.00,0.22,0.60,0.20,0.00,0.00,0.00
01-11-13,03:17:36,67.5,1.25,0.49,1.01,0.36,0.00,0.00,0.00
01-11-13,03:18:36,67.5,1.25,0.59,1.21,0.34,0.00,0.00,0.00
01-11-13,03:19:36,67.5,1.00,0.70,1.41,0.28,0.00,0.00,0.00
01-11-13,03:20:36,67.5,1.25,0.64,1.01,0.17,0.00,0.00,0.00
01-11-13,03:21:36,67.5,1.25,0.12,0.60,0.23,0.00,0.00,0.00
01-11-13,03:22:36,67.5,1.00,0.54,1.01,0.34,0.00,0.00,0.00
01-11-13,03:23:36,67.5,1.25,0.86,1.41,0.30,0.00,0.00,0.00
01-11-13,03:24:36,67.5,1.25,0.29,0.60,0.28,0.00,0.00,0.00
01-11-13,03:25:36,67.5,1.25,0.27,0.80,0.29,0.00,0.00,0.00
01-11-13,03:26:36,67.5,1.25,0.52,0.80,0.20,0.00,0.00,0.00
01-11-13,03:27:36,67.5,1.25,0.32,0.80,0.31,0.00,0.00,0.00
01-11-13,03:28:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:29:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:30:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:31:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:32:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:33:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:34:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:35:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:36:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:37:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:38:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:39:36,67.5,1.25,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,03:40:36,67.5,1.25,0.52,0.80,0.30,0.00,0.00,0.00
01-11-13,03:41:36,67.5,1.25,0.97,1.41,0.35,0.00,0.00,0.00
01-11-13,03:42:36,67.5,1.25,0.92,1.41,0.35,0.00,0.00,0.00
01-11-13,03:43:36,67.5,1.25,1.21,1.61,0.24,0.00,0.00,0.00
01-11-13,03:44:36,67.5,1.25,1.17,1.81,0.39,0.00,0.00,0.00
01-11-13,03:45:36,67.5,1.25,1.49,1.81,0.20,0.00,0.00,0.00
01-11-13,03:46:36,67.5,1.25,1.04,1.41,0.24,0.00,0.00,0.00
01-11-13,03:47:36,67.5,1.25,0.97,1.61,0.27,0.00,0.00,0.00
01-11-13,03:48:36,67.5,1.25,1.53,2.41,0.42,0.00,0.00,0.00
01-11-13,03:49:36,67.5,1.25,1.66,2.21,0.30,0.00,0.00,0.00
01-11-13,03:50:36,67.5,1.25,1.37,2.01,0.28,0.00,0.00,0.00
01-11-13,03:51:36,67.5,1.25,1.19,1.81,0.35,0.00,0.00,0.00
01-11-13,03:52:36,67.5,1.25,1.37,1.81,0.27,0.00,0.00,0.00
01-11-13,03:53:36,67.5,1.25,1.48,2.01,0.28,0.00,0.00,0.00
01-11-13,03:54:36,67.5,1.50,1.32,1.81,0.36,0.00,0.00,0.00
01-11-13,03:55:36,67.5,1.50,1.36,1.61,0.19,0.00,0.00,0.00
01-11-13,03:56:36,67.5,1.50,1.11,1.61,0.34,0.00,0.00,0.00
01-11-13,03:57:36,67.5,1.50,1.81,2.62,0.50,0.00,0.00,0.00
01-11-13,03:58:36,67.5,1.50,1.56,2.62,0.57,0.00,0.00,0.00
01-11-13,03:59:36,67.5,1.50,0.97,1.81,0.38,0.00,0.00,0.00
01-11-13,04:00:36,67.5,1.50,1.66,2.01,0.31,0.00,0.00,0.00
01-11-13,04:01:36,67.5,1.50,1.63,2.41,0.47,0.00,0.00,0.00
01-11-13,04:02:36,67.5,1.50,1.19,2.01,0.42,0.00,0.00,0.00
01-11-13,04:03:36,67.5,1.50,1.48,2.41,0.41,0.00,0.00,0.00
01-11-13,04:04:36,67.5,1.50,1.94,2.82,0.50,0.00,0.00,0.00
01-11-13,04:05:36,67.5,1.50,1.43,2.01,0.38,0.00,0.00,0.00
01-11-13,04:06:36,67.5,1.75,1.93,2.62,0.40,0.00,0.00,0.00
01-11-13,04:07:36,67.5,1.75,1.31,1.81,0.29,0.00,0.00,0.00
01-11-13,04:08:36,67.5,1.75,1.68,2.41,0.39,0.00,0.00,0.00
01-11-13,04:09:36,67.5,1.75,1.71,2.21,0.30,0.00,0.00,0.00
01-11-13,04:10:36,67.5,1.75,1.91,2.62,0.51,0.00,0.00,0.00
01-11-13,04:11:36,67.5,1.75,1.76,2.82,0.53,0.00,0.00,0.00
01-11-13,04:12:36,67.5,2.00,1.44,2.21,0.46,0.00,0.00,0.00
01-11-13,04:13:36,67.5,2.00,1.48,2.62,0.70,0.00,0.00,0.00
01-11-13,04:14:36,67.5,2.00,1.46,2.21,0.46,0.00,0.00,0.00
01-11-13,04:15:36,67.5,2.00,1.01,1.81,0.36,0.00,0.00,0.00
01-11-13,04:16:36,67.5,2.00,0.91,1.41,0.35,0.00,0.00,0.00
01-11-13,04:17:36,67.5,2.00,1.07,1.41,0.28,0.00,0.00,0.00
01-11-13,04:18:36,67.5,2.00,0.82,1.41,0.38,0.00,0.00,0.00
01-11-13,04:19:36,67.5,2.00,0.84,1.61,0.41,0.00,0.00,0.00
01-11-13,04:20:36,67.5,2.00,0.47,1.01,0.32,0.00,0.00,0.00
01-11-13,04:21:36,67.5,2.00,1.44,2.82,0.64,0.00,0.00,0.00
01-11-13,04:22:36,67.5,2.25,1.01,2.01,0.51,0.00,0.00,0.00
01-11-13,04:23:36,67.5,2.25,1.22,1.61,0.28,0.00,0.00,0.00
01-11-13,04:24:36,67.5,2.25,1.44,2.01,0.28,0.00,0.00,0.00
01-11-13,04:25:36,67.5,2.25,1.43,2.21,0.66,0.00,0.00,0.00
01-11-13,04:26:36,67.5,2.25,1.37,1.81,0.46,0.00,0.00,0.00
01-11-13,04:27:36,67.5,2.25,1.17,2.01,0.40,0.00,0.00,0.00
01-11-13,04:28:36,67.5,2.25,0.67,1.01,0.23,0.00,0.00,0.00
01-11-13,04:29:36,67.5,2.25,1.21,1.61,0.34,0.00,0.00,0.00
01-11-13,04:30:36,67.5,2.50,1.56,2.21,0.53,0.00,0.00,0.00
01-11-13,04:31:36,67.5,2.50,2.53,3.82,0.93,0.00,0.00,0.00
01-11-13,04:32:36,67.5,2.50,1.76,2.41,0.38,0.00,0.00,0.00
01-11-13,04:33:36,67.5,2.50,1.27,2.01,0.35,0.00,0.00,0.00
01-11-13,04:34:36,67.5,2.50,1.22,1.41,0.13,0.00,0.00,0.00
01-11-13,04:35:36,67.5,2.50,1.44,2.21,0.36,0.00,0.00,0.00
01-11-13,04:36:36,67.5,2.50,1.91,3.42,0.91,0.00,0.00,0.00
01-11-13,04:37:36,67.5,2.50,0.99,2.01,0.50,0.00,0.00,0.00
01-11-13,04:38:36,67.5,2.50,1.74,3.02,0.66,0.00,0.00,0.00
01-11-13,04:39:36,67.5,2.50,1.48,2.41,0.66,0.00,0.00,0.00
01-11-13,04:40:36,67.5,2.50,2.23,3.62,0.61,0.00,0.00,0.00
01-11-13,04:41:36,67.5,2.50,1.41,2.21,0.40,0.00,0.00,0.00
01-11-13,04:42:36,67.5,2.50,1.64,2.82,0.55,0.00,0.00,0.00
01-11-13,04:43:36,67.5,2.75,1.43,2.21,0.47,0.00,0.00,0.00
01-11-13,04:44:36,67.5,2.50,1.02,1.61,0.34,0.00,0.00,0.00
01-11-13,04:45:36,67.5,2.75,1.54,4.02,1.12,0.00,0.00,0.00
01-11-13,04:46:36,67.5,2.50,1.74,3.22,0.91,0.00,0.00,0.00
01-11-13,04:47:36,67.5,2.75,1.68,3.02,0.60,0.00,0.00,0.00
01-11-13,04:48:36,67.5,2.75,2.33,3.22,0.46,0.00,0.00,0.00
01-11-13,04:49:36,67.5,2.75,1.26,2.62,0.63,0.00,0.00,0.00
01-11-13,04:50:36,67.5,2.75,1.73,2.62,0.60,0.00,0.00,0.00
01-11-13,04:51:36,67.5,2.75,2.58,4.63,1.05,0.00,0.00,0.00
01-11-13,04:52:36,67.5,2.75,2.20,3.02,0.58,0.00,0.00,0.00
01-11-13,04:53:36,67.5,2.75,0.86,1.41,0.38,0.00,0.00,0.00
01-11-13,04:54:36,67.5,2.75,1.84,3.22,0.62,0.00,0.00,0.00
01-11-13,04:55:36,67.5,2.75,1.19,1.81,0.46,0.00,0.00,0.00
01-11-13,04:56:36,67.5,2.75,1.14,2.41,0.71,0.00,0.00,0.00
01-11-13,04:57:36,67.5,2.75,1.21,2.01,0.51,0.00,0.00,0.00
01-11-13,04:58:36,67.5,2.75,1.17,2.21,0.54,0.00,0.00,0.00
01-11-13,04:59:36,67.5,2.75,0.99,2.01,0.53,0.00,0.00,0.00
01-11-13,05:00:36,67.5,2.75,0.39,1.01,0.28,0.00,0.00,0.00
01-11-13,05:01:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:02:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:03:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:04:36,67.5,2.75,0.15,0.60,0.21,0.00,0.00,0.00
01-11-13,05:05:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:06:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:07:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:08:36,67.5,2.75,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:09:36,67.5,2.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:10:36,67.5,2.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:11:36,67.5,2.50,0.34,1.81,0.67,0.00,0.00,0.00
01-11-13,05:12:36,67.5,2.50,0.25,1.41,0.44,0.00,0.00,0.00
01-11-13,05:13:36,67.5,2.50,0.00,0.00,0.00,0.00,0.00,0.00
01-11-13,05:14:36,67.5,2.50,0.00,0.00,0.00,0.00,0.00,0.00
